,X,Y,Z,azimuth,reflectivity,laser_id,,,,,vertical_angle
15304,-3.59183,-12.5925,2.07401,19592,29,9,,,,,9
15305,-3.60529,-12.6314,-1.14924,19593,60,10,,,,,-5
15306,-3.59518,-12.5876,2.54463,19594,39,11,,,,,11
15307,-3.60865,-12.6264,-0.688218,19595,42,12,,,,,-3
15308,-3.59922,-12.5851,3.02199,19596,45,13,,,,,13
15309,-3.61196,-12.6213,-0.22915,19597,33,14,,,,,-1
15310,-3.59525,-12.5547,3.49923,19598,17,15,,,,,15
15311,-2.11348,-7.34637,-2.04829,19605,3,0,,,,,-15
15312,-3.63565,-12.6291,0.229394,19606,57,1,,,,,1
15313,-2.54343,-8.82927,-2.12129,19607,13,2,,,,,-13
15314,-3.63564,-12.6208,0.688322,19607,38,3,,,,,3
15315,-3.14577,-10.9131,-2.20766,19608,6,4,,,,,-11
15316,-3.64,-12.6193,1.14906,19609,67,5,,,,,5
15317,-3.65493,-12.6628,-2.08746,19610,12,6,,,,,-9
15318,-3.64373,-12.6157,1.61233,19611,33,7,,,,,7
15319,-3.65861,-12659,-1.61794,19612,29,8,,,,,-7
15320,-3.64894,-12.6172,2.08027,19613,29,9,,,,,9
15321,-3.66154,-12.6608,-1.15307,19613,60,10,,,,,-5
15322,-3.64838,-12.6071,2.55112,19614,42,11,,,,,11
15323,-3.66492,-12656,-0.690521,19615,39,12,,,,,-3
15324,-3.65018,-12.5968,3.02784,19616,42,13,,,,,13
15325,-3.6727,-12.6663,-0.230197,19617,33,14,,,,,-1
15326,-3.65198,-12.5866,3.51166,19618,17,15,,,,,15
15327,-2.14363,-7.3497,-2.0514,19626,7,0,,,,,-15
15328,-3.69368,-12656,0.230127,19627,53,1,,,,,1
15329,-2.58342,-8.84608,-2.12759,19628,11,2,,,,,-13
15330,-3.69363,-12.6476,0.690521,19628,40,3,,,,,3
15331,-3.18575,-10.9015,-2.20766,19629,6,4,,,,,-11
15332,-3.69909,-12.6499,1.15307,19630,63,5,,,,,5
15333,-3.7113,-12.6834,-2.09309,19631,15,6,,,,,-9
15334,-3.70277,-12.6461,1.61794,19632,41,7,,,,,7
15335,-3.71391,-12.6759,-1.62184,19633,45,8,,,,,-7
15336,-3.70184,-12.6348,2.08527,19633,29,9,,,,,9
15337,-3.72362,-12.7009,-1.15795,19634,63,10,,,,,-5
15338,-3.7231,-12.6827,-0.692719,19636,42,12,,,,,-3
15339,-3.72812,-12.6834,-0.230756,19638,31,14,,,,,-1
15340,-3.71226,-12.6213,3.52512,19639,19,15,,,,,15
15341,-2.17147,-7.34958,-2.05347,19646,7,0,,,,,-15
15342,-3.75258,-12.6929,0.231035,19647,46,1,,,,,1
15343,-2.6165,-8.84448,-2.12939,19648,11,2,,,,,-13
15344,-3.75362,-12.6883,0.693451,19648,40,3,,,,,3
15345,-3.22991,-10911,-2.21186,19649,5,4,,,,,-11
15346,-3.75228,-12.6675,1.15586,19650,63,5,,,,,5
15347,-3.76902,-12.7159,-2.1006,19651,12,6,,,,,-9
15348,-3.75818,-12.6712,1.62281,19652,39,7,,,,,7
15349,-3.77338,-12.7143,-1.62842,19653,56,8,,,,,-7
15350,-3.75941,-12.6672,2.09278,19653,33,9,,,,,9
15351,-3.7753,-12.7126,-1.16022,19654,56,10,,,,,-5
15352,-3.7793,-12.7098,-0.694917,19656,40,12,,,,,-3
15353,-3.78493,-12.7125,-0.231524,19658,37,14,,,,,-1
15354,-2.19029,-7.32383,-2.04829,19665,3,0,,,,,-15
15355,-3.8021,-12.7053,0.231489,19666,51,1,,,,,1
15356,-2.64693,-8.83949,-2.13029,19667,13,2,,,,,-13
15357,-3.80713,-12714,0.695545,19667,42,3,,,,,3
15358,-3.2734,-10.9247,-2.21682,19668,6,4,,,,,-11
15359,-3.80399,-12.6874,1.15882,19669,66,5,,,,,5
15360,-3.82139,-12.7373,-2.10623,19670,17,6,,,,,-9
15361,-3.81331,-12.7024,1.62842,19671,30,7,,,,,7
15362,-3.83209,-12.7568,-1.63549,19672,65,8,,,,,-7
15363,-3.81674,-12.7057,2.10123,19672,31,9,,,,,9
15364,-3.83292,-12.7515,-1.16492,19673,60,10,,,,,-5
15365,-3.83466,-12.7412,-0.697324,19675,37,12,,,,,-3
15366,-3.84033,-12.7439,-0.232326,19677,37,14,,,,,-1
15367,-2.22592,-7.34942,-2.05761,19685,3,0,,,,,-15
15368,-3.85977,-12.7359,0.232292,19686,46,1,,,,,1
15369,-2.6789,-8.83392,-2.13119,19687,13,2,,,,,-13
15370,-3.86366,-12.7408,0.697743,19687,38,3,,,,,3
15371,-3.31266,-10.9169,-2.21758,19688,6,4,,,,,-11
15372,-3.86389,-12.7255,1.16353,19689,64,5,,,,,5
15373,-3.87789,-12.7636,-2.1128,19690,15,6,,,,,-9
15374,-3.87264,-12.7384,1.63476,19691,39,7,,,,,7
15375,-3.8893,-12.7852,-1.64085,19692,65,8,,,,,-7
15376,-3.87544,-12.7396,2.10905,19692,29,9,,,,,9
15377,-3.89308,-12.7895,-1.16963,19693,60,10,,,,,-5
15378,-3.89367,-12.7755,-0.699941,19695,40,12,,,,,-3
15379,-3.90055,-12.7821,-0.233269,19697,31,14,,,,,-1
15380,-2.25156,-7.34161,-2.05761,19705,3,0,,,,,-15
15381,-3.91769,-12.7664,0.233094,19706,48,1,,,,,1
15382,-2.70858,-8.82079,-2.13029,19707,13,2,,,,,-13
15383,-3.92042,-12.7673,0.699941,19707,42,3,,,,,3
15384,-3.35766,-10.9278,-2.22216,19708,6,4,,,,,-11
15385,-3.92233,-12.7577,1.16771,19709,64,5,,,,,5
15386,-3.93868,-12.8029,-2.12156,19710,17,6,,,,,-9
15387,-3.92525,-12.7513,1.63817,19711,31,7,,,,,7
15388,-3.94326,-12.8019,-1.64475,19712,61,8,,,,,-7
15389,-3.93443,-12.7732,2.11687,19712,31,9,,,,,9
15390,-3.94943,-12814,-1.17312,19713,60,10,,,,,-5
15391,-3.94885,-12.7962,-0.701825,19715,43,12,,,,,-3
15392,-3.95813,-12.8104,-0.234037,19717,31,14,,,,,-1
15393,-2.28978,-7.37429,-2069,19725,3,0,,,,,-15
15394,-3.97588,-12.7965,0.233897,19726,44,1,,,,,1
15395,-2.74456,-8.82803,-2.13434,19727,14,2,,,,,-13
15396,-3.97682,-12.7917,0.702035,19727,42,3,,,,,3
15397,-3.39695,-10.9198,-2.22292,19728,6,4,,,,,-11
15398,-3.9775,-12.7781,1.17085,19729,58,5,,,,,5
15399,-3.99627,-12.8305,-2.12845,19730,15,6,,,,,-9
15400,-3.98451,-12.7849,1.64426,19731,41,7,,,,,7
15401,-3.99915,-12824,-1.64938,19732,66,8,,,,,-7
15402,-3.99651,-12.8077,2.12501,19733,38,9,,,,,9
15403,-4.00897,-12.8476,-1.17747,19733,63,10,,,,,-5
15404,-6.04148,-19.3494,3.94021,19734,1,11,,,,,11
15405,-4.00897,-12.8319,-0.704547,19735,40,12,,,,,-3
15406,-4.01238,-12827,-0.234595,19737,33,14,,,,,-1
15407,-2.3074,-7.34045,-2.06175,19745,7,0,,,,,-15
15408,-4.03312,-12.8226,0.23463,19746,51,1,,,,,1
15409,-2.77828,-8.82769,-2.13658,19747,13,2,,,,,-13
15410,-4.03824,-12.8311,0.704965,19747,40,3,,,,,3
15411,-3.4439,-10936,-2.22865,19748,8,4,,,,,-11
15412,-4.03466,-12.8041,1.17451,19749,60,5,,,,,5
15413,-4.06123,-12.8806,-2.13908,19750,18,6,,,,,-9
15414,-4.04344,-12.8164,1.65011,19751,37,7,,,,,7
15415,-4.06002,-12.8611,-1.65596,19752,66,8,,,,,-7
15416,-4.04907,-12.8264,2.13032,19752,40,9,,,,,9
15417,-4.0652,-12.8697,-1.18079,19753,65,10,,,,,-5
15418,-4.06819,-12.8635,-0.707059,19755,42,12,,,,,-3
15419,-4.07222,-12.8606,-0.235468,19757,39,14,,,,,-1
15420,-2333,-7.33235,-2.06175,19765,7,0,,,,,-15
15421,-4.0912,-12.8504,0.235398,19766,51,1,,,,,1
15422,-2.81263,-8.82908,-2.13928,19767,14,2,,,,,-13
15423,-4.09513,-12855,0.707059,19767,35,3,,,,,3
15424,-3.48503,-10.9332,-2.23056,19768,8,4,,,,,-11
15425,-4.09325,-12.8336,1.17852,19769,63,5,,,,,5
15426,-4.11457,-12.8927,-2.14347,19770,15,6,,,,,-9
15427,-4.10325,-12.8495,1.6562,19771,43,7,,,,,7
15428,-4.1206,-12896,-1.6623,19772,68,8,,,,,-7
15429,-4.1117,-12.8604,2.13846,19773,33,9,,,,,9
15430,-4.12284,-12.8952,-1.18445,19773,63,10,,,,,-5
15431,-4.12951,-12.9006,-0.709885,19775,45,12,,,,,-3
15432,-4.1299,-12.8863,-0.236201,19777,33,14,,,,,-1
15433,-2.36806,-7.35359,-2.07003,19785,7,0,,,,,-15
15434,-4.15075,-12.8817,0.236236,19786,48,1,,,,,1
15435,-2.84522,-8.82477,-2.14063,19787,14,2,,,,,-13
15436,-4.15509,-12.8798,0.709257,19788,33,3,,,,,3
15437,-3528,-10.9359,-2.23361,19788,6,4,,,,,-11
15438,-4.15394,-12.8685,1.18305,19789,64,5,,,,,5
15439,-4.17352,-12.9215,-2.15066,19790,18,6,,,,,-9
15440,-4.16212,-12.8785,1.66181,19791,41,7,,,,,7
15441,-4.18086,-12.9288,-1.66839,19792,65,8,,,,,-7
15442,-4.17012,-12.8956,2.14659,19792,29,9,,,,,9
15443,-4.18193,-12.9244,-1.18846,19793,65,10,,,,,-5
15444,-6.16153,-19031,3.88831,19794,1,11,,,,,11
15445,-4.18498,-12.9184,-0.711664,19795,42,12,,,,,-3
15446,-4.1909,-12.9213,-0.237108,19797,31,14,,,,,-1
15447,-2.39611,-7.35262,-2.07211,19805,7,0,,,,,-15
15448,-4.21119,-12.9147,0.237108,19806,44,1,,,,,1
15449,-2.88145,-8.83146,-2.14468,19807,13,2,,,,,-13
15450,-4218,-12.9203,0.712292,19808,42,3,,,,,3
15451,-3.57285,-10.9441,-2.23781,19808,8,4,,,,,-11
15452,-4.21306,-12.8975,1.18706,19809,61,5,,,,,5
15453,-4.23271,-12.95,-2.15786,19810,23,6,,,,,-9
15454,-4.21878,-12.8997,1.66644,19811,39,7,,,,,7
15455,-4.23708,-12.9481,-1.67278,19812,60,8,,,,,-7
15456,-4.23334,-12929,2.15473,19813,33,9,,,,,9
15457,-4.2388,-12.9457,-1.19177,19813,56,10,,,,,-5
15458,-6.17291,-18.8415,3.85396,19814,1,11,,,,,11
15459,-4.24374,-12.9455,-0.713967,19815,48,12,,,,,-3
15460,-4.25344,-12.9598,-0.238086,19817,35,14,,,,,-1
15461,-2.42055,-7.34055,-2.07107,19825,7,0,,,,,-15
15462,-4.27066,-12.9436,0.237911,19826,42,1,,,,,1
15463,-2.91593,-8.83245,-2.14738,19827,11,2,,,,,-13
15464,-4.27686,-12.9472,0.714595,19828,35,3,,,,,3
15465,-3.6098,-10.9278,-2.23704,19828,8,4,,,,,-11
15466,-4.27556,-12.9357,1.19194,19829,66,5,,,,,5
15467,-4.29649,-12.9914,-2.16724,19830,28,6,,,,,-9
15468,-4.27999,-12.9339,1.67278,19831,39,7,,,,,7
15469,-4.29723,-12.9784,-1.67863,19832,66,8,,,,,-7
15470,-4.29234,-12.9636,2.16286,19832,36,9,,,,,9
15471,-4.30464,-12.9932,-1.19752,19833,65,10,,,,,-5
15472,-6.08173,-18.3465,3.75703,19834,3,11,,,,,11
15473,-4.30399,-12.9761,-0.716479,19835,39,12,,,,,-3
15474,-4.3081,-12.9733,-0.238609,19837,37,14,,,,,-1
15475,-2.4486,-7.33938,-2.07314,19845,7,0,,,,,-15
15476,-4.33418,-12.9836,0.238923,19846,46,1,,,,,1
15477,-2.95291,-8.8407,-2.15188,19847,11,2,,,,,-13
15478,-4.33659,-12.9757,0.717003,19848,33,3,,,,,3
15479,-3.65166,-10.9263,-2.23933,19848,8,4,,,,,-11
15480,-4.33333,-12.9585,1.19543,19849,66,5,,,,,5
15481,-4.35937,-13.0288,-2176,19850,23,6,,,,,-9
15482,-4.34087,-12966,1.67887,19851,39,7,,,,,7
15483,-4.36016,-13016,-1.68545,19852,66,8,,,,,-7
15484,-4.34987,-12.9778,2.16787,19853,40,9,,,,,9
15485,-4.36074,-13.0102,-1.20048,19853,56,10,,,,,-5
15486,-5.97906,-17.8282,3.65514,19854,7,11,,,,,11
15487,-4.36451,-13.0064,-0.718991,19855,40,12,,,,,-3
15488,-4.36674,-12998,-0.239342,19857,40,14,,,,,-1
15489,-2.47915,-7.34543,-2.07728,19865,7,0,,,,,-15
15490,-4.39291,-13.0082,0.239656,19866,48,1,,,,,1
15491,-2.98625,-8.83773,-2.15368,19867,13,2,,,,,-13
15492,-4.39721,-13.0059,0.719515,19868,33,3,,,,,3
15493,-3.6948,-10.9284,-2.24239,19868,8,4,,,,,-11
15494,-4.39258,-12.9848,1.19926,19869,66,5,,,,,5
15495,-4.41622,-13.0472,-2.18164,19870,21,6,,,,,-9
15496,-4.40393,-13.0034,1.6857,19871,41,7,,,,,7
15497,-4.41831,-13.0383,-1.69033,19872,56,8,,,,,-7
15498,-4.40809,-13.0082,2.17538,19872,31,9,,,,,9
15499,-4.42404,-13.0478,-1.20536,19873,63,10,,,,,-5
15500,-5.95169,-17.5432,3.60095,19874,7,11,,,,,11
15501,-4.43043,-13.0516,-0.722341,19875,43,12,,,,,-3
15502,-4.43138,-13.0395,-0.240389,19877,34,14,,,,,-1
15503,-2.50727,-7.34405,-2.07935,19885,7,0,,,,,-15
15504,-4.45186,-13.0325,0.240389,19886,46,1,,,,,1
15505,-3.0196,-8.83463,-2.15548,19887,13,2,,,,,-13
15506,-4.46132,-13.0453,0.72255,19888,42,3,,,,,3
15507,-3.73928,-10934,-2.2462,19888,8,4,,,,,-11
15508,-4.45401,-13.0165,1.20362,19889,64,5,,,,,5
15509,-4.47389,-13.0672,-2.18758,19890,21,6,,,,,-9
15510,-4.46345,-13.0292,1.69106,19891,39,7,,,,,7
15511,-4.48246,-13.0773,-1.6974,19892,65,8,,,,,-7
15512,-4.47333,-13.0507,2.18508,19892,24,9,,,,,9
15513,-4.48119,-13.0662,-1.2085,19893,56,10,,,,,-5
15514,-5.78158,-16.8482,3.46242,19894,10,11,,,,,11
15515,-4.48634,-13.0663,-0.724016,19895,43,12,,,,,-3
15516,-4.49508,-13.0769,-0.241367,19897,34,14,,,,,-1
15517,-2.53415,-7.3389,-2.08039,19905,7,0,,,,,-15
15518,-4.51169,-13.0585,0.241157,19906,44,1,,,,,1
15519,-3.05297,-8.8314,-2.15728,19907,11,2,,,,,-13
15520,-4.51826,-13.0701,0.724748,19907,38,3,,,,,3
15521,-3.77743,-10.9209,-2.2462,19908,9,4,,,,,-11
15522,-4.52027,-13.0611,1.2092,19909,69,5,,,,,5
15523,-4.53628,-13.1,-2.19571,19910,21,6,,,,,-9
15524,-4.5206,-13.0474,1.69545,19911,35,7,,,,,7
15525,-4.53978,-13.0953,-1.70178,19912,65,8,,,,,-7
15526,-4.54021,-13.0966,2.1954,19912,28,9,,,,,9
15527,-4.54505,-13.1031,-1.21338,19913,60,10,,,,,-5
15528,-5.83005,-16.7983,3.45631,19914,10,11,,,,,11
15529,-4.54568,-13.0902,-0.726214,19915,37,12,,,,,-3
15530,-4.55645,-13.1064,-0.242205,19917,36,14,,,,,-1
15531,-2.5674,-7.3519,-2.0866,19925,7,0,,,,,-15
15532,-4.57638,-13.0974,0.24217,19926,48,1,,,,,1
15533,-3.08764,-8.83173,-2.15998,19927,13,2,,,,,-13
15534,-4.57704,-13.0919,0.726842,19927,38,3,,,,,3
15535,-3.82201,-10.9262,-2.25002,19928,9,4,,,,,-11
15536,-4.58228,-13.0923,1.21356,19929,70,5,,,,,5
15537,-4.59961,-13.1344,-2.20416,19930,21,6,,,,,-9
15538,-4.58778,-13.0933,1.70349,19931,43,7,,,,,7
15539,-4.60123,-13.1244,-1.70763,19932,61,8,,,,,-7
15540,-4.59799,-13.1078,2.20009,19933,31,9,,,,,9
15541,-4.61253,-13.1492,-1.21913,19933,67,10,,,,,-5
15542,-5.86265,-16.7037,3.44105,19934,12,11,,,,,11
15543,-4.61186,-13.1327,-0.729459,19935,40,12,,,,,-3
15544,-4.61677,-13132,-0.242972,19937,36,14,,,,,-1
15545,-2.59305,-7.34289,-2.0866,19945,7,0,,,,,-15
15546,-4.64005,-13.1322,0.243112,19946,46,1,,,,,1
15547,-3.12039,-8.82641,-2.16133,19947,14,2,,,,,-13
15548,-4.64231,-13124,0.729563,19948,33,3,,,,,3
15549,-3.86209,-10.9183,-2.25116,19948,6,4,,,,,-11
15550,-4.64192,-13.1156,1.21722,19949,69,5,,,,,5
15551,-4.66521,-13.1742,-2.21355,19950,18,6,,,,,-9
15552,-4.65533,-13139,1.71153,19951,45,7,,,,,7
15553,-4.66758,-13.1662,-1.71519,19952,58,8,,,,,-7
15554,-4.65626,-13127,2.20604,19953,29,9,,,,,9
15555,-4.67172,-13.1706,-1.22262,19953,60,10,,,,,-5
15556,-5.89465,-16.6091,3.42578,19954,10,11,,,,,11
15557,-4.67438,-13.1635,-0.732075,19955,42,12,,,,,-3
15558,-4.67865,-13161,-0.24381,19957,32,14,,,,,-1
15559,-2.62191,-7.34289,-2.08919,19965,7,0,,,,,-15
15560,-4.69798,-13.1499,0.24374,19966,46,1,,,,,1
15561,-3.1584,-8.83565,-2.16628,19967,13,2,,,,,-13
15562,-4.70962,-13.1679,0.732913,19968,31,3,,,,,3
15563,-3.90348,-10914,-2.25307,19968,8,4,,,,,-11
15564,-4.69908,-13.1313,1.22018,19969,67,5,,,,,5
15565,-4.72449,-13195,-2.21981,19970,21,6,,,,,-9
15566,-4.71858,-13.1712,1.71787,19971,41,7,,,,,7
15567,-4.72757,-13.1891,-1.72031,19972,53,8,,,,,-7
15568,-4.72273,-13.1683,2.21574,19973,31,9,,,,,9
15569,-4.73179,-13.1936,-1.22628,19973,60,10,,,,,-5
15570,-5.8087,-16.1875,3.34297,19974,9,11,,,,,11
15571,-4.73987,-13.2016,-0.735111,19975,38,12,,,,,-3
15572,-4.73945,-13186,-0.244578,19977,30,14,,,,,-1
15573,-2.65146,-7.3446,-2.09229,19985,7,0,,,,,-15
15574,-4.76083,-13.1804,0.244613,19986,42,1,,,,,1
15575,-3.18657,-8.81724,-2.16448,19987,13,2,,,,,-13
15576,-4.77159,-13203,0.735739,19987,33,3,,,,,3
15577,-3.9529,-10.9317,-2.25956,19988,8,4,,,,,-11
15578,-4.76455,-13.1691,1.22524,19989,66,5,,,,,5
15579,-4.78599,-13.2211,-2227,19990,18,6,,,,,-9
15580,-4.77669,-13.1883,1.72226,19991,39,7,,,,,7
15581,-4.79861,-13.2416,-1.72933,19992,58,8,,,,,-7
15582,-4.78454,-13.2028,2.22419,19992,31,9,,,,,9
15583,-4.79751,-13.2313,-1.23134,19993,58,10,,,,,-5
15584,-5.68774,-15678,3.24184,19994,10,11,,,,,11
15585,-4.80092,-13.2263,-0.737414,19995,38,12,,,,,-3
15586,-4.80662,-13.2276,-0.24566,19997,40,14,,,,,-1
15587,-2.67708,-7.3353,-2.09229,20005,7,0,,,,,-15
15588,-4.82739,-13.2201,0.24566,20006,54,1,,,,,1
15589,-3.21867,-8.80972,-2.16538,20007,13,2,,,,,-13
15590,-4.83366,-13.2229,0.737832,20008,36,3,,,,,3
15591,-3.99576,-10.9307,-2.26223,20008,8,4,,,,,-11
15592,-4.83102,-13.2085,1.23046,20009,69,5,,,,,5
15593,-4.85655,-13.2711,-2.23826,20010,18,6,,,,,-9
15594,-4.8384,-13.2144,1.72786,20011,39,7,,,,,7
15595,-4.8605,-13.2676,-1.73493,20012,61,8,,,,,-7
15596,-4.8533,-13.2408,2.23357,20013,31,9,,,,,9
15597,-4.86698,-13.2781,-1.23726,20013,67,10,,,,,-5
15598,-5.76407,-15717,3.25406,20014,1,11,,,,,11
15599,-4.86151,-13.2489,-0.739612,20015,38,12,,,,,-3
15600,-4.87,-13.2577,-0.246533,20017,36,14,,,,,-1
15601,-2.70869,-7.34222,-2.09695,20025,10,0,,,,,-15
15602,-4.89289,-13.2556,0.246637,20026,54,1,,,,,1
15603,-3.25345,-8.8094,-2.16808,20027,14,2,,,,,-13
15604,-4.89409,-13.2518,0.740344,20027,33,3,,,,,3
15605,-4.03389,-10.9167,-2.26223,20028,8,4,,,,,-11
15606,-4.8999,-13.2533,1.23622,20029,73,5,,,,,5
15607,-4.92272,-13.3078,-2.24734,20030,18,6,,,,,-9
15608,-4.90723,-13.2589,1.73591,20031,45,7,,,,,7
15609,-4.92057,-13.2878,-1.73981,20032,53,8,,,,,-7
15610,-4.91733,-13.2719,2.24171,20033,28,9,,,,,9
15611,-4.93338,-13.3152,-1.24232,20033,63,10,,,,,-5
15612,-4.92631,-13289,2.7549,20034,0,11,,,,,11
15613,-4.92578,-13.2805,-0.742333,20035,35,12,,,,,-3
15614,-4.93295,-13.2856,-0.24737,20037,32,14,,,,,-1
15615,-2.72418,-7.30557,-2.08919,20045,14,0,,,,,-15
15616,-4.95801,-13.2891,0.24758,20046,49,1,,,,,1
15617,-3291,-8.81625,-2.17258,20047,13,2,,,,,-13
15618,-4.96127,-13.2907,0.743485,20047,36,3,,,,,3
15619,-4.07609,-10.9136,-2.26452,20048,8,4,,,,,-11
15620,-4.95938,-13.2715,1.23953,20049,72,5,,,,,5
15621,-4.98505,-13.3331,-2.25453,20050,19,6,,,,,-9
15622,-4.97157,-13.29,1.74224,20051,41,7,,,,,7
15623,-4.9885,-13.3282,-1.74736,20052,56,8,,,,,-7
15624,-4.98025,-13.2991,2.24921,20053,31,9,,,,,9
15625,-4.98611,-13.3147,-1.24389,20053,58,10,,,,,-5
15626,-4.96302,-13246,2.74956,20054,0,11,,,,,11
15627,-4.99805,-13.3324,-0.746206,20055,43,12,,,,,-3
15628,-4.99475,-13.3095,-0.248138,20057,32,14,,,,,-1
15629,-2.7546,-7.31686,-2.09488,20063,10,0,,,,,-15
15630,-5.01454,-13.3127,0.248313,20064,45,1,,,,,1
15631,-3.32624,-8.82592,-2.17753,20065,14,2,,,,,-13
15632,-5.02505,-13.3265,0.746415,20066,33,3,,,,,3
15633,-4.12144,-10.9301,-2.27063,20066,8,4,,,,,-11
15634,-5.01722,-13.2988,1.24354,20067,66,5,,,,,5
15635,-5.04296,-13.3599,-2.26173,20068,16,6,,,,,-9
15636,-5.03153,-13.3226,1.74858,20069,37,7,,,,,7
15637,-5.0542,-13.3756,-1.75565,20070,58,8,,,,,-7
15638,-5.04203,-13.3434,2.25923,20070,33,9,,,,,9
15639,-5.04905,-13.3549,-1.24912,20071,60,10,,,,,-5
15640,-5.02961,-13.2964,2.7633,20072,0,11,,,,,11
15641,-5.06112,-13.3727,-0.749346,20073,43,12,,,,,-3
15642,-5.05921,-13.3536,-0.249255,20075,36,14,,,,,-1
15643,-2.78219,-7.31262,-2.09643,20083,14,0,,,,,-15
15644,-5.08018,-13.3456,0.249255,20084,42,1,,,,,1
15645,-3.35425,-8.80697,-2.17573,20085,16,2,,,,,-13
15646,-5.09267,-13.3714,0.74987,20085,31,3,,,,,3
15647,-4.16516,-10.9304,-2.27368,20086,9,4,,,,,-11
15648,-5.08846,-13.3463,1.24964,20087,72,5,,,,,5
15649,-5.10646,-13.3865,-2.26924,20088,16,6,,,,,-9
15650,-5.09711,-13355,1.75516,20089,39,7,,,,,7
15651,-5.11715,-13.4005,-1.76126,20090,53,8,,,,,-7
15652,-5.10994,-13.3746,2.26767,20091,31,9,,,,,9
15653,-5.12195,-13406,-1.25557,20091,63,10,,,,,-5
15654,-5.09913,-13.3393,2.77589,20092,6,11,,,,,11
15655,-5.12204,-13.3922,-0.75144,20093,47,12,,,,,-3
15656,-5.12868,-13.3956,-0.250372,20095,34,14,,,,,-1
15657,-2.81255,-7.31549,-2.10006,20103,10,0,,,,,-15
15658,-5.15043,-13.3894,0.250407,20104,51,1,,,,,1
15659,-3.38917,-8.80612,-2.17843,20105,14,2,,,,,-13
15660,-5.15438,-13.3927,0.752068,20105,36,3,,,,,3
15661,-4.21175,-10.9377,-2.27826,20106,9,4,,,,,-11
15662,-5.15292,-13375,1254,20107,75,5,,,,,5
15663,-5.17376,-13.4221,-2.27831,20108,19,6,,,,,-9
15664,-5.16584,-13.3946,1.76272,20109,45,7,,,,,7
15665,-5.17604,-13414,-1.7654,20110,50,8,,,,,-7
15666,-5.17347,-13.4073,2.27612,20110,33,9,,,,,9
15667,-5.18666,-13.4346,-1.25992,20111,65,10,,,,,-5
15668,-5.16264,-13.3654,2.78505,20112,10,11,,,,,11
15669,-5.18603,-13419,-0.753952,20113,47,12,,,,,-3
15670,-5.19561,-13.4298,-0.25135,20115,34,14,,,,,-1
15671,-2.83737,-7.30382,-2.09954,20123,14,0,,,,,-15
15672,-5.21235,-13.4105,0.25114,20124,47,1,,,,,1
15673,-3.42201,-8.79969,-2.17978,20125,13,2,,,,,-13
15674,-5.22064,-13.4249,0.754894,20125,42,3,,,,,3
15675,-4.24848,-10.9193,-2.2775,20126,8,4,,,,,-11
15676,-5.22415,-13.42,1.25992,20127,67,5,,,,,5
15677,-5.24352,-13.4628,-2.28832,20128,19,6,,,,,-9
15678,-5.22843,-13.4171,1.76808,20129,41,7,,,,,7
15679,-5.24086,-13.4421,-1.77149,20130,61,8,,,,,-7
15680,-5.23746,-13.4334,2.28363,20130,29,9,,,,,9
15681,-5.25307,-13.4665,-1.26463,20131,63,10,,,,,-5
15682,-5.24352,-13.4351,2.80337,20132,30,11,,,,,11
15683,-5.25464,-13.4566,-0.757092,20133,39,12,,,,,-3
15684,-5.25701,-13.4489,-0.252048,20135,36,14,,,,,-1
15685,-2.86539,-7.29287,-2.09954,20145,14,0,,,,,-15
15686,-5.28868,-13.4536,0.252327,20146,49,1,,,,,1
15687,-3.46148,-8.80099,-2.18337,20147,13,2,,,,,-13
15688,-5.29116,-13453,0.757615,20147,42,3,,,,,3
15689,-4.29757,-10.9212,-2.28131,20148,9,4,,,,,-11
15690,-5.28951,-13.4351,1.26324,20149,70,5,,,,,5
15691,-5.21337,-13.2349,-2.25297,20150,27,6,,,,,-9
15692,-5.30392,-13.4579,1.77612,20151,43,7,,,,,7
15693,-5.30409,-13.4514,-1.77539,20152,40,8,,,,,-7
15694,-5.30711,-13.4591,2.29145,20152,26,9,,,,,9
15695,-5.32375,-13.4944,-1.26916,20153,63,10,,,,,-5
15696,-5.3239,-13.4879,2.81863,20154,44,11,,,,,11
15697,-5.32608,-13.4865,-0.759918,20155,41,12,,,,,-3
15698,-5.32773,-13.4769,-0.252955,20157,36,14,,,,,-1
15699,-2.89083,-7.28283,-2.09954,20165,14,0,,,,,-15
15700,-5.3548,-13.4834,0.253234,20166,49,1,,,,,1
15701,-3.49722,-8.80153,-2.18652,20167,14,2,,,,,-13
15702,-5.36021,-13.4902,0.760755,20167,36,3,,,,,3
15703,-4.34002,-10.9171,-2.2836,20168,9,4,,,,,-11
15704,-5.35405,-13461,1.26742,20169,70,5,,,,,5
15705,-5.25077,-13.1946,-2.24921,20170,65,6,,,,,-9
15706,-5.3751,-13.5002,1.78417,20171,45,7,,,,,7
15707,-5.35909,-13.4531,-1.77807,20172,26,8,,,,,-7
15708,-5.37892,-13.5029,2.30209,20172,26,9,,,,,9
15709,-5.39,-13.5239,-1.27369,20173,63,10,,,,,-5
15710,-5.38841,-13513,2.82779,20174,45,11,,,,,11
15711,-5.39828,-13.5309,-0.763477,20175,37,12,,,,,-3
15712,-5.39996,-13.5214,-0.254142,20177,31,14,,,,,-1
15713,-2.92016,-7.28985,-2.1042,20183,14,0,,,,,-15
15714,-5.41573,-13.5129,0.254107,20184,51,1,,,,,1
