intensity,laser_id,azimuth,distance_m,adjustedtime,timestamp,vertical_angle,Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,,
46,3,1768,758,652387390,652387390,3,0.2298894971609116,0.7212080359458923,0.03967065364122391,,4816
100,5,1769,736,652387395,652387395,5,0.2227949202060699,0.6985296010971069,0.06414662301540375,,4821
100,7,1771,768,652387399,652387399,7,0.2318836748600006,0.7261499762535095,0.09359565377235413,,4825
100,9,1773,0.77,652387404,652387404,9,0.2316025495529175,0.7243969440460205,0.1204545348882675,,4830
100,11,1774,784,652387409,652387409,11,0.2344943284988403,0.733000636100769,0.149594247341156,,4835
100,13,1776,762,652387413,652387413,13,0.2264759987592697,0.7070857882499695,0.1714127063751221,,4839
100,15,1778,766,652387418,652387418,15,0.2259377837181091,0.7045586705207825,0.1982553899288177,,4844
100,1,1786,748,652387441,652387441,1,0.2293708324432373,0.7118445038795471,0.01305439975112677,,4867
49,3,1787,766,652387446,652387446,3,0.2347313463687897,0.7280453443527222,0.04008934274315834,,4872
100,5,1789,0.74,652387450,652387450,5,0.2264559715986252,0.7015397548675537,0.06449525058269501,,4876
100,7,1791,766,652387455,652387455,7,0.2338065356016159,0.7234472632408142,0.09335191547870636,,4881
100,9,1793,774,652387459,652387459,9,0.2353460192680359,0.727342963218689,0.1210802793502808,,4885
100,11,1794,768,652387464,652387464,11,0.2322137653827667,0.717235267162323,0.1465413123369217,,4890
100,13,1796,782,652387469,652387469,13,0.2349518090486526,0.7248287200927734,0.1759117245674133,,4895
100,15,1797,766,652387473,652387473,15,0.228272944688797,0.7038055658340454,0.1982553899288177,,4899
100,1,1806,0.74,652387496,652387496,1,0.2293745130300522,0.7034348249435425,0.01291478052735329,,4922
46,3,1807,766,652387501,652387501,3,0.2372712641954422,0.7272215485572815,0.04008934274315834,,4927
100,5,1809,738,652387505,652387505,5,0.2282847613096237,0.6988511085510254,0.06432093679904938,,4931
100,7,1811,752,652387510,652387510,7,0.2320110648870468,0.7094194293022156,0.091645747423172,,4936
100,9,1813,776,652387515,652387515,9,0.2384981662034988,0.7283943295478821,0.1213931441307068,,4941
100,11,1814,0.76,652387519,652387519,11,0.2322710007429123,0.7089576125144958,0.1450148373842239,,4945
100,13,1816,0.77,652387524,652387524,13,0.2338363081216812,0.7128941416740417,0.1732123047113419,,4950
100,15,1817,762,652387528,652387528,15,0.2295234501361847,0.6993334293365479,0.197220116853714,,4954
100,1,1826,744,652387551,652387551,1,0.2330816835165024,0.7064278721809387,0.01298459060490131,,4977
47,3,1828,754,652387556,652387556,3,0.2361762970685959,0.714968204498291,0.03946131095290184,,4982
100,5,1829,734,652387561,652387561,5,0.229472279548645,0.6942665576934814,0.06397231668233871,,4987
100,7,1831,0.75,652387565,652387565,7,0.2338623553514481,0.7067206501960754,0.09140200912952423,,4991
100,9,1832,774,652387570,652387570,9,0.2402914017438889,0.7257242202758789,0.1210802793502808,,4996
100,11,1834,764,652387575,652387575,11,0.2359798103570938,0.7118695974349976,0.1457780748605728,,5001
100,13,1836,754,652387579,652387579,13,0.2314127236604691,0.6972772479057312,0.1696130931377411,,5005
100,15,1838,766,652387584,652387584,15,0.2333033829927444,0.7021540403366089,0.1982553899288177,,5010
100,1,1846,742,652387607,652387607,1,0.2349129766225815,0.7037131786346436,0.0129496855661273,,5033
48,3,1847,746,652387611,652387611,3,0.2360149323940277,0.7066035866737366,0.03904262185096741,,5037
100,5,1849,0.74,652387616,652387616,5,0.2337899208068848,0.6991299390792847,0.06449525058269501,,5042
100,7,1851,752,652387621,652387621,7,0.2369580566883087,0.7077823877334595,0.091645747423172,,5047
100,9,1853,766,652387625,652387625,9,0.2404385805130005,0.717346727848053,0.1198287978768349,,5051
100,11,1854,0.77,652387630,652387630,11,0.2403360158205032,0.7166256308555603,0.1469229310750961,,5056
100,13,1856,758,652387634,652387634,13,0.2350858300924301,0.7001599669456482,0.1705128997564316,,5060
100,15,1858,766,652387639,652387639,15,0.2357529401779175,0.7013354301452637,0.1982553899288177,,5065
93,1,1866,0.74,652387662,652387662,1,0.2367281466722488,0.7009943127632141,0.01291478052735329,,5088
45,3,1867,754,652387667,652387667,3,0.2410374283790588,0.7133440971374512,0.03946131095290184,,5093
100,5,1869,0.73,652387671,652387671,5,0.2330366373062134,0.6888729333877563,0.06362368911504745,,5097
100,7,1871,764,652387676,652387676,7,0.2432478815317154,0.7182320952415466,0.09310817718505859,,5102
100,9,1872,756,652387681,652387681,9,0.2396461516618729,0.7071911096572876,0.1182644590735435,,5107
100,11,1874,768,652387685,652387685,11,0.2422052919864655,0.7139231562614441,0.1465413123369217,,5111
100,13,1876,758,652387690,652387690,13,0.2375284135341644,0.6993350982666016,0.1705128997564316,,5116
100,15,1878,762,652387694,652387694,15,0.2369557470083237,0.6968501806259155,0.197220116853714,,5120
63,1,1886,732,652387717,652387717,1,0.2365879714488983,0.6925943493843079,0.01277516130357981,,5143
47,3,1887,0.75,652387722,652387722,3,0.242234081029892,0.7087185382843018,0.03925196826457977,,5148
100,5,1889,726,652387727,652387727,5,0.2341497540473938,0.6842851638793945,0.06327506899833679,,5153
100,7,1891,758,652387731,652387731,7,0.2438234835863113,0.7117447853088379,0.0923769623041153,,5157
100,9,1892,764,652387736,652387736,9,0.2446752935647964,0.7138248682022095,0.1195159330964088,,5162
100,11,1894,762,652387740,652387740,11,0.2427841871976852,0.7075024247169495,0.1453964561223984,,5166
100,13,1896,762,652387745,652387745,13,0.2412344217300415,0.7021877765655518,0.1714127063751221,,5171
100,15,1898,762,652387750,652387750,15,0.2393867671489716,0.6960188150405884,0.197220116853714,,5176
66,1,1906,724,652387773,652387773,1,0.2363920658826828,0.6842040419578552,0.01263554207980633,,5199
44,3,1907,0.77,652387777,652387777,3,0.2512319982051849,0.7267451286315918,0.04029868543148041,,5203
100,5,1909,732,652387782,652387782,5,0.2384917736053467,0.68911212682724,0.06379800289869308,,5208
100,7,1911,744,652387786,652387786,7,0.24175725877285,0.6977594494819641,0.09067079424858093,,5212
100,9,1912,768,652387791,652387791,9,0.2484595775604248,0.7166992425918579,0.1201416701078415,,5217
100,11,1914,744,652387796,652387796,11,0.2394589930772781,0.6899580955505371,0.1419618874788284,,5222
100,13,1916,764,652387800,652387800,13,0.2443236410617828,0.7031822204589844,0.1718626022338867,,5226
100,15,1917,762,652387805,652387805,15,0.2416935414075851,0.6952211856842041,0.197220116853714,,5231
53,1,1926,724,652387828,652387828,1,0.2387789487838745,0.6833747029304504,0.01263554207980633,,5254
44,3,1927,746,652387833,652387833,3,0.2458576411008835,0.7032394409179688,0.03904262185096741,,5259
100,5,1929,734,652387837,652387837,5,0.2415539622306824,0.6901559233665466,0.06397231668233871,,5263
100,7,1931,744,652387842,652387842,7,0.2441914230585098,0.6969112753868103,0.09067079424858093,,5268
100,9,1932,768,652387846,652387846,9,0.2509598135948181,0.7158275842666626,0.1201416701078415,,5272
100,11,1934,756,652387851,652387851,11,0.2457669973373413,0.7002328634262085,0.1442515999078751,,5277
100,13,1936,744,652387856,652387856,13,0.2403165847063065,0.6839395761489868,0.1673635840415955,,5282
100,15,1938,762,652387860,652387860,15,0.2442400306463242,0.694330632686615,0.197220116853714,,5286
39,1,1946,728,652387883,652387883,1,0.2424953132867813,0.686307966709137,0.01270535215735435,,5309
44,3,1948,746,652387888,652387888,3,0.2484335005283356,0.7023335695266724,0.03904262185096741,,5314
100,5,1949,0.73,652387892,652387892,5,0.2426320910453796,0.6855521202087402,0.06362368911504745,,5318
100,7,1951,734,652387897,652387897,7,0.2433077841997147,0.6866990923881531,0.08945209532976151,,5323
100,9,1952,752,652387902,652387902,9,0.248176634311676,0.7000524997711182,0.1176387146115303,,5328
100,11,1954,0.76,652387906,652387906,11,0.2495230585336685,0.7030710577964783,0.1450148373842239,,5332
100,13,1956,738,652387911,652387911,13,0.2407452464103699,0.6775877475738525,0.1660138815641403,,5337
100,15,1957,762,652387916,652387916,15,0.2465411722660065,0.6935169100761414,0.197220116853714,,5342
13,1,1966,712,652387939,652387939,1,0.2395073026418686,0.6703923344612122,0.0124261137098074,,5365
43,3,1968,744,652387943,652387943,3,0.2502109706401825,0.699581503868103,0.03893795236945152,,5369
100,5,1969,718,652387948,652387948,5,0.240995854139328,0.6734456419944763,0.06257782131433487,,5374
100,7,1971,0.75,652387952,652387952,7,0.2510592639446259,0.7007958889007568,0.09140200912952423,,5378
100,9,1973,754,652387957,652387957,9,0.251407653093338,0.7009975910186768,0.1179515868425369,,5383
100,11,1974,754,652387962,652387962,11,0.2499864250421524,0.6966521739959717,0.1438699811697006,,5388
97,13,1976,746,652387966,652387966,13,0.2457443177700043,0.6840792298316956,0.1678134799003601,,5392
100,15,1978,746,652387971,652387971,15,0.2438513189554214,0.6780656576156616,0.1930790096521378,,5397
6,1,1984,708,652387994,652387994,1,0.2402548491954803,0.6658745408058167,0.01235630363225937,,5420
44,3,1986,742,652387998,652387998,3,0.2517290115356445,0.6969135403633118,0.03883327916264534,,5424
100,5,1987,714,652388003,652388003,5,0.2417559772729874,0.668937623500824,0.06222920119762421,,5429
100,7,1989,744,652388008,652388008,7,0.2512335479259491,0.6944037079811096,0.09067079424858093,,5434
100,9,1990,758,652388012,652388012,9,0.2548311948776245,0.7039633989334106,0.1185773238539696,,5438
100,11,1992,0.75,652388017,652388017,11,0.2508359849452972,0.6921717524528503,0.1431067436933517,,5443
100,13,1994,746,652388022,652388022,13,0.2478922009468079,0.6833037734031677,0.1678134799003601,,5448
100,15,1995,742,652388026,652388026,15,0.2445438057184219,0.6737073063850403,0.192043736577034,,5452
6,1,2004,744,652388049,652388049,1,0.2549121677875519,0.6988470554351807,0.01298459060490131,,5475
44,3,2006,0.75,652388054,652388054,3,0.256900429725647,0.7035349607467651,0.03925196826457977,,5480
100,5,2007,718,652388058,652388058,5,0.2454569786787033,0.6718325018882751,0.06257782131433487,,5484
100,7,2009,726,652388063,652388063,7,0.2475191205739975,0.676743745803833,0.08847714215517044,,5489
100,9,2011,756,652388068,652388068,9,0.2567304670810699,0.7011697292327881,0.1182644590735435,,5494
100,11,2012,744,652388072,652388072,11,0.2512245774269104,0.6857616305351257,0.1419618874788284,,5498
100,13,2014,746,652388077,652388077,13,0.2502758800983429,0.6824343204498291,0.1678134799003601,,5503
100,15,2016,746,652388081,652388081,15,0.2483430206775665,0.6764334440231323,0.1930790096521378,,5507
5,1,2024,772,652388104,652388104,1,0.2670352756977081,0.7242200374603271,0.0134732574224472,,5530
44,3,2026,734,652388109,652388109,3,0.2538217604160309,0.6876444220542908,0.03841459006071091,,5535
100,5,2027,718,652388114,652388114,5,0.2478006184101105,0.6709715723991394,0.06257782131433487,,5540
100,7,2029,0.73,652388118,652388118,7,0.2512566447257996,0.6795994639396667,0.08896461874246597,,5544
100,9,2030,754,652388123,652388123,9,0.2583688795566559,0.6984618306159973,0.1179515868425369,,5549
100,11,2032,754,652388127,652388127,11,0.2570256292819977,0.6940858960151672,0.1438699811697006,,5553
100,13,2034,734,652388132,652388132,13,0.2485923022031784,0.6705932021141052,0.1651140749454498,,5558
100,15,2035,746,652388137,652388137,15,0.2505847811698914,0.6756061911582947,0.1930790096521378,,5563
41,3,2046,726,652388164,652388164,3,0.2534279525279999,0.6792691349983215,0.03799590468406677,,5590
100,5,2047,718,652388169,652388169,5,0.2501412332057953,0.6701025366783142,0.06257782131433487,,5595
100,7,2049,728,652388174,652388174,7,0.2529324889183044,0.6768587231636047,0.08872088044881821,,5600
100,9,2051,746,652388178,652388178,9,0.2581586837768555,0.6901095509529114,0.1167001128196716,,5604
100,11,2052,744,652388183,652388183,11,0.2560059428215027,0.6839910745620728,0.1419618874788284,,5609
100,13,2054,734,652388187,652388187,13,0.250931590795517,0.6697213649749756,0.1651140749454498,,5613
100,15,2056,746,652388192,652388192,15,0.2530593276023865,0.6746832132339478,0.1930790096521378,,5618
40,3,2067,728,652388220,652388220,3,0.2566209137439728,0.680204451084137,0.03810057789087296,,5646
100,5,2068,708,652388224,652388224,5,0.2490775585174561,0.659861147403717,0.06170626729726791,,5650
100,7,2070,0.73,652388229,652388229,7,0.2561132609844208,0.6777840852737427,0.08896461874246597,,5655
100,9,2071,742,652388233,652388233,9,0.2591688930988312,0.6855087280273438,0.116074375808239,,5659
100,11,2073,748,652388238,652388238,11,0.2599010169506073,0.6867204904556274,0.1427251249551773,,5664
100,13,2075,734,652388243,652388243,13,0.2533845603466034,0.6687971353530884,0.1651140749454498,,5669
100,15,2076,734,652388247,652388247,15,0.2513043582439423,0.6629572510719299,0.1899731755256653,,5673
38,3,2087,734,652388275,652388275,3,0.2611282765865326,0.6849031448364258,0.03841459006071091,,5701
100,5,2088,708,652388280,652388280,5,0.2513793706893921,0.6589876413345337,0.06170626729726791,,5706
100,7,2090,0.74,652388284,652388284,7,0.2620184123516083,0.6861583590507507,0.0901833176612854,,5710
100,9,2092,746,652388289,652388289,9,0.2630903422832489,0.6882445216178894,0.1167001128196716,,5715
100,11,2093,0.74,652388293,652388293,11,0.2594912350177765,0.6784741878509521,0.1411986500024796,,5719
100,13,2095,742,652388298,652388298,13,0.2585046589374542,0.6751882433891296,0.1669136881828308,,5724
100,15,2097,742,652388303,652388303,15,0.2564980089664459,0.6692473292350769,0.192043736577034,,5729
35,3,2107,732,652388330,652388330,3,0.2627994120121002,0.6821237802505493,0.03830992057919502,,5756
100,5,2108,706,652388335,652388335,5,0.2529615461826324,0.6562471389770508,0.06153195351362228,,5761
100,7,2110,724,652388339,652388339,7,0.2586949467658997,0.6704235672950745,0.08823340386152267,,5765
100,9,2111,744,652388344,652388344,9,0.2646597623825073,0.6855255365371704,0.116387240588665,,5770
100,11,2113,738,652388349,652388349,11,0.2611502408981323,0.6757330298423767,0.1408170312643051,,5775
100,13,2115,738,652388353,652388353,13,0.259453684091568,0.6706468462944031,0.1660138815641403,,5779
100,15,2116,734,652388358,652388358,15,0.2559265196323395,0.661186695098877,0.1899731755256653,,5784
34,3,2127,0.72,652388386,652388386,3,0.2608316540718079,0.6700350046157837,0.03768188878893852,,5812
100,5,2128,712,652388390,652388390,5,0.2574200034141541,0.6609297394752502,0.06205488741397858,,5816
100,7,2130,0.72,652388395,652388395,7,0.2595914006233215,0.6658174991607666,0.08774592727422714,,5821
100,9,2131,0.75,652388399,652388399,9,0.269204705953598,0.6901184320449829,0.1173258498311043,,5825
100,11,2133,738,652388404,652388404,11,0.2635073959827423,0.6748173236846924,0.1408170312643051,,5830
100,13,2135,722,652388409,652388409,13,0.2561173737049103,0.6552170515060425,0.1624146550893784,,5835
100,15,2136,742,652388413,652388413,15,0.2610474526882172,0.6674858927726746,0.192043736577034,,5839
27,3,2147,718,652388441,652388441,3,0.2624379098415375,0.6672617793083191,0.03757721558213234,,5867
100,5,2148,0.72,652388445,652388445,5,0.2626437842845917,0.6674432158470154,0.0627521350979805,,5871
100,7,2150,722,652388450,652388450,7,0.2626414895057678,0.6667543053627014,0.08798966556787491,,5876
100,9,2152,732,652388455,652388455,9,0.265210747718811,0.672588050365448,0.1145100295543671,,5881
100,11,2153,748,652388459,652388459,11,0.2694638073444366,0.6830247640609741,0.1427251249551773,,5885
97,13,2155,722,652388464,652388464,13,0.258402943611145,0.6543190479278564,0.1624146550893784,,5890
100,15,2156,746,652388468,652388468,15,0.2647956311702728,0.6701639890670776,0.1930790096521378,,5894
27,3,2167,714,652388496,652388496,3,0.2632904648780823,0.6626294255256653,0.03736787289381027,,5922
100,5,2168,0.7020000000000001,652388501,652388501,5,0.2583476901054382,0.6498592495918274,0.06118332967162132,,5927
100,7,2170,732,652388505,652388505,7,0.2686372101306915,0.6750555038452148,0.08920835703611374,,5931
100,9,2172,726,652388510,652388510,9,0.2653638124465942,0.6661528348922729,0.1135714203119278,,5936
100,11,2173,744,652388515,652388515,11,0.2703926563262939,0.6784324645996094,0.1419618874788284,,5941
97,13,2175,726,652388519,652388519,13,0.2621296048164368,0.6570330858230591,0.1633144617080688,,5945
100,15,2177,0.73,652388524,652388524,15,0.2615182399749756,0.6548363566398621,0.1889379024505615,,5950
100,3,2186,728,652388551,652388551,3,0.270691990852356,0.6747282147407532,0.03810057789087296,,5977
100,5,2187,0.7000000000000001,652388556,652388556,5,0.2597590982913971,0.6471499800682068,0.06100901961326599,,5982
100,7,2189,0.72,652388561,652388561,7,0.2664337456226349,0.6631091237068176,0.08774592727422714,,5987
100,9,2191,0.73,652388565,652388565,9,0.2690455913543701,0.6689345836639404,0.1141971573233604,,5991
100,11,2192,732,652388570,652388570,11,0.2682434916496277,0.6666041612625122,0.139672189950943,,5996
95,13,2194,0.73,652388574,652388574,13,0.2657632231712341,0.65977543592453,0.1642142683267593,,6000
100,15,2195,726,652388579,652388579,15,0.262129932641983,0.6504279375076294,0.1879026293754578,,6005
100,3,2206,712,652388607,652388607,3,0.2670445740222931,0.6589708924293518,0.03726319968700409,,6033
100,5,2207,0.7000000000000001,652388611,652388611,5,0.2620165050029755,0.6462393403053284,0.06100901961326599,,6037
